date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:19	21272/21272	---M-Z	200	added ('OK')	application/font-woff2	etag:%225318-633e5f19a4d65-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1745912554)
23:14:20	2184/2184	---M-Z	200	added ('OK')	application/font-woff2	etag:%22888-633e5f19b1c6e-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1745912554)
23:14:21	14852/14852	---M-Z	200	added ('OK')	application/font-woff2	etag:%223a04-633e5f19ba13f-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1745912554)
23:14:22	9872/9872	---M-Z	200	added ('OK')	application/font-woff2	etag:%222690-633e5f19c02e8-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1745912554)
23:14:23	20760/20760	---M-Z	200	added ('OK')	application/font-woff2	etag:%225118-633e5f19c6c60-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1745912554)
23:14:24	34328/34328	---M-Z	200	added ('OK')	application/font-woff2	etag:%228618-633e5f19cdda9-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1745912554)
23:14:25	39456/39456	---M-Z	200	added ('OK')	application/font-woff2	etag:%229a20-633e5f12f0bcc-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:26	24576/24576	---M-Z	200	added ('OK')	application/font-woff2	etag:%226000-633e5f12ffa16-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:27	4468/4468	---M-Z	200	added ('OK')	application/font-woff2	etag:%221174-633e5f130a5f7-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:28	18800/18800	---M-Z	200	added ('OK')	application/font-woff2	etag:%224970-633e5f1313e4f-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:30	44336/44336	---MCZ	200	added ('OK')	application/font-woff2	etag:%22ad30-633e5f131da90-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:30	22288/22288	---M-Z	200	added ('OK')	application/font-woff2	etag:%225710-633e5f132d87a-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:31	13888/13888	---M-Z	200	added ('OK')	application/font-woff2	etag:%223640-633e5f1339bcb-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:32	28536/28536	---M-Z	200	added ('OK')	application/font-woff2	etag:%226f78-633e5f134286b-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:34	44192/44192	---MCZ	200	added ('OK')	application/font-woff2	etag:%22aca0-633e5f1352e25-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:34	22311/22311	UR-M-Z	200	added ('Partial%20Content')	application/font-woff2	etag:%225710-633e5f132d87a-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:35	35568/35568	---M-Z	200	added ('OK')	application/font-woff2	etag:%228af0-633e5f16db719-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:35	22796/22796	---M-Z	200	added ('OK')	application/font-woff2	etag:%22590c-633e5f16e9d92-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:36	4340/4340	---M-Z	200	added ('OK')	application/font-woff2	etag:%2210f4-633e5f16f5143-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:37	17628/17628	---M-Z	200	added ('OK')	application/font-woff2	etag:%2244dc-633e5f16fbea4-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:39	40572/40572	---MCZ	200	added ('OK')	application/font-woff2	etag:%229e7c-633e5f17062b5-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:40	20408/20408	---M-Z	200	added ('OK')	application/font-woff2	etag:%224fb8-633e5f1715cb6-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:40	13004/13004	---M-Z	200	added ('OK')	application/font-woff2	etag:%2232cc-633e5f1721067-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:41	26428/26428	---M-Z	200	added ('OK')	application/font-woff2	etag:%22673c-633e5f17279e0-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:43	14720/14720	---M-Z	200	added ('OK')	application/font-woff2	etag:%223980-6345f64d0870f-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kbo8udi-1m0wlsfdzyiekpwtm29hr-8mtycx-mulrm.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kbo8udi-1m0wlsfdzyiekpwtm29hr-8mtycx-mulrm.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/archivo.css?ver=1746434181)
23:14:44	40128/40128	---MCZ	200	added ('OK')	application/font-woff2	etag:%229cc0-633e5f1737bb1-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1745912551)
23:14:44	34836/34836	---M-Z	200	added ('OK')	application/font-woff2	etag:%228814-6345f64d3e273-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kbo8udi-1m0wlsfdzyiekpwtm29hr-8mtycx6mulrm.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kbo8udi-1m0wlsfdzyiekpwtm29hr-8mtycx6mulrm.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/archivo.css?ver=1746434181)
23:14:45	39364/39364	---M-Z	200	added ('OK')	application/font-woff2	etag:%2299c4-6345f64d43c4c-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kbo8udi-1m0wlsfdzyiekpwtm29hr-8mtycxcmua.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kbo8udi-1m0wlsfdzyiekpwtm29hr-8mtycxcmua.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/archivo.css?ver=1746434181)
23:14:46	13084/13084	---M-Z	200	added ('OK')	application/font-woff2	etag:%22331c-6345f6504262d-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kpo8udi-1m0wlsv9xaw6lqkqwy8q82slysoxk-va.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kpo8udi-1m0wlsv9xaw6lqkqwy8q82slysoxk-va.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/archivo.css?ver=1746434181)
23:14:47	31984/31984	---M-Z	200	added ('OK')	application/font-woff2	etag:%227cf0-6345f65078d49-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kpo8udi-1m0wlsv9xaw6lqkqwy8q82slytoxk-va.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kpo8udi-1m0wlsv9xaw6lqkqwy8q82slytoxk-va.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/archivo.css?ver=1746434181)
23:14:48	35272/35272	---M-Z	200	added ('OK')	application/font-woff2	etag:%2289c8-6345f6507f6c2-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kpo8udi-1m0wlsv9xaw6lqkqwy8q82slydoxi.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/archivo-k3kpo8udi-1m0wlsv9xaw6lqkqwy8q82slydoxi.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/archivo.css?ver=1746434181)
23:14:49	26912/26912	---M-Z	200	added ('OK')	application/font-woff2	etag:%226920-6345f64422ce6-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrxc7mw9c.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrxc7mw9c.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:50	24620/24620	---M-Z	200	added ('OK')	application/font-woff2	etag:%22602c-6345f6445af5b-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrzs7mw9c.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrzs7mw9c.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:51	13868/13868	---M-Z	200	added ('OK')	application/font-woff2	etag:%22362c-6345f64460933-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrxi7mw9c.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrxi7mw9c.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:53	75044/75044	---MCZ	200	added ('OK')	application/font-woff2	etag:%2212524-6345f64495cc8-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrxy7mw9c.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrxy7mw9c.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:54	39608/39608	---M-Z	200	added ('OK')	application/font-woff2	etag:%229ab8-6345f6449a700-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrys7m.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtuqjig1_i6t8kchkm459wxrys7m.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:54	26476/26476	---M-Z	200	added ('OK')	application/font-woff2	etag:%22676c-6345f64986b7b-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wrhyzbi.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wrhyzbi.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:55	23836/23836	---M-Z	200	added ('OK')	application/font-woff2	etag:%225d1c-6345f649bc6df-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459w1hyzbi.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459w1hyzbi.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:56	13020/13020	---M-Z	200	added ('OK')	application/font-woff2	etag:%2232dc-6345f649c2888-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wzhyzbi.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wzhyzbi.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:58	70768/70768	---MCZ	200	added ('OK')	application/font-woff2	etag:%2211470-6345f649fa715-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wdhyzbi.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wdhyzbi.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:59	37828/37828	---M-Z	200	added ('OK')	application/font-woff2	etag:%2293c4-6345f64a01c45-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wlhyw.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wlhyw.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1746434175)
23:14:59	11524/11524	---M-Z	200	added ('OK')	application/font-woff2	etag:%222d04-633e6120fad7a-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgyqz_wnahgadqq43rh_ezdkv_1w4a.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgyqz_wnahgadqq43rh_ezdkv_1w4a.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1745913100)
23:15:00	31368/31368	---M-Z	200	added ('OK')	application/font-woff2	etag:%227a88-633e612100f23-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgyqz_wnahgadqq43rh_ezdlv_1w4a.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgyqz_wnahgadqq43rh_ezdlv_1w4a.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1745913100)
23:15:02	48356/48356	---MCZ	200	added ('OK')	application/font-woff2	etag:%22bce4-633e6121070cb-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgyqz_wnahgadqq43rh_ezdrv_0.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgyqz_wnahgadqq43rh_ezdrv_0.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1745913100)
23:15:02	11596/11596	---M-Z	200	added ('OK')	application/font-woff2	etag:%222d4c-633e612268541-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgysz_wnahgadqq43rh_c6dpp_k.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgysz_wnahgadqq43rh_c6dpp_k.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1745913100)
23:15:03	34668/34668	---M-Z	200	added ('OK')	application/font-woff2	etag:%22876c-633e6122719b2-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgysz_wnahgadqq43rh_cqdpp_k.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgysz_wnahgadqq43rh_cqdpp_k.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1745913100)
23:15:06	50668/50668	---MCZ	200	added ('OK')	application/font-woff2	etag:%22c5ec-633e612286d8c-gzip%22	https://thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgysz_wnahgadqq43rh_fkdp.woff2	/home/ali/websites/haleef/thehaleef.com/wp-content/uploads/elementor/google-fonts/fonts/worksans-qgysz_wnahgadqq43rh_fkdp.woff2	(from https://thehaleef.com/wp-content/uploads/elementor/google-fonts/css/worksans.css?ver=1745913100)
23:15:06	81208/81208	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Jun%202025%2019:15:05%20GMT	https://thehaleef.com/Trident/	/home/ali/websites/haleef/thehaleef.com/Trident/index.html	(from https://thehaleef.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.29.2)
23:15:06	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Mon,%2023%20Jun%202025%2019:15:05%20GMT	https://thehaleef.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthehaleef.com%2F	/home/ali/websites/haleef/thehaleef.com/wp-json/oembed/1.0/embed35e1.json	(from https://thehaleef.com/)
23:15:07	83685/-1	---M--	200	added ('OK')	text/html	date:Mon,%2023%20Jun%202025%2019:15:06%20GMT	https://thehaleef.com/contact-us/	/home/ali/websites/haleef/thehaleef.com/contact-us/index.html	(from https://thehaleef.com/)
23:15:07	70325/70325	---M--	200	added ('OK')	image/png	etag:%22112b5-635a9165f00b9%22	https://thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/img/flags.png?1	/home/ali/websites/haleef/thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/img/flagsc4ca.png	(from https://thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/css/intlTelInput.min.css?ver=1.3.12)
23:15:09	81208/81208	UR-MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Jun%202025%2019:15:08%20GMT	https://thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/img/flags.png?1	/home/ali/websites/haleef/thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/img/flagsc4ca.png	(from https://thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/css/intlTelInput.min.css?ver=1.3.12)
23:15:09	183962/183962	---M--	200	added ('OK')	image/png	etag:%222ce9a-635a9165c3dad%22	https://thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/img/flags@2x.png?1	/home/ali/websites/haleef/thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/img/flags@2xc4ca.png	(from https://thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/css/intlTelInput.min.css?ver=1.3.12)
23:15:09	646/646	---M--	200	added ('OK')	image/png	etag:%22286-635a9166019fa%22	https://thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/img/globe.png	/home/ali/websites/haleef/thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/img/globe.png	(from https://thehaleef.com/wp-content/plugins/country-code-field-for-elementor-form/assets/intl-tel-input/css/intlTelInput.min.css?ver=1.3.12)
